"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",239101.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",263811.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",271801.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",270283.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",281528.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",216448.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",244819,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",256937.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",240271.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q1","T1-2019",6687.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q2","T2-2019",11947.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q4","T4-2019",8746.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2019-Q3","T3-2019",16666.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q2","T2-2020",1847.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q1","T1-2020",4373.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q3","T3-2020",9184.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M3","Mar-2021","2020-Q4","T4-2020",2162.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",265941.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",266250.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",266157.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",266593.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",217352.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",247271.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",245081.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",239032.7,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",5246.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",5269.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",5363.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",5343.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",1460,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",4191.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",648.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",1601.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q1","T1-2019",10906.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q2","T2-2019",10999.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q4","T4-2019",11274.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2019-Q3","T3-2019",11126.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q2","T2-2020",1659.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q1","T1-2020",7072.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q3","T3-2020",6078.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2021M3","Mar-2021","2020-Q4","T4-2020",2723.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",6536.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",11678.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",8550,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",16292.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",1795.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",4250.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",8925.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",2101.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",1130.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",259022.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",263094.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",262725.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",274391.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",210312.5,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",239829.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",251354.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",233981.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",226981.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",259033.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",259496.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",259028,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",259885.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",212313.2,,
